# ForeShift Detroit - BASE DEMAND LAYER (v8)
# IMPORTANT: These are BASE scores only - BEFORE the event and weather layers.
# Final demand shown to an operator = base_score + event lift + weather adjustment,
# computed at query time in the application. Do NOT treat base_score as final demand.
# Event lift (additive) and weather (multiplicative) are applied in-app; this file is the fixed floor.
# Grain: one row per zone x concept x day x daypart. 13 zones x 9 concepts x 7 days x 4 dayparts = 3,276 rows.
# Bands: Exceptional 110-150, Peak 85-109, High 65-84, Moderate 40-64, Light 20-39, Minimal 0-19.
# Closed dayparts score 0 (Minimal) by design. CONFIDENTIAL - ForeShift LLC.
zone,concept,day,daypart,window,base_score,base_band
Core City / Woodbridge,Cocktail Lounge,Wed,late,21:00-02:00,8.9,Minimal
Core City / Woodbridge,Cocktail Lounge,Thu,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Cocktail Lounge,Thu,midday,11:00-16:00,2.1,Minimal
Core City / Woodbridge,Cocktail Lounge,Thu,dinner,16:00-21:00,27.6,Light
Core City / Woodbridge,Cocktail Lounge,Thu,late,21:00-02:00,27.1,Light
Core City / Woodbridge,Cocktail Lounge,Fri,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Cocktail Lounge,Fri,midday,11:00-16:00,2.1,Minimal
Core City / Woodbridge,Cocktail Lounge,Fri,dinner,16:00-21:00,41.1,Moderate
Core City / Woodbridge,Cocktail Lounge,Fri,late,21:00-02:00,49.8,Moderate
Core City / Woodbridge,Cocktail Lounge,Sat,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Cocktail Lounge,Sat,midday,11:00-16:00,2.2,Minimal
Core City / Woodbridge,Cocktail Lounge,Sat,dinner,16:00-21:00,42.3,Moderate
Core City / Woodbridge,Cocktail Lounge,Sat,late,21:00-02:00,51.3,Moderate
Core City / Woodbridge,Cocktail Lounge,Sun,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Cocktail Lounge,Sun,midday,11:00-16:00,0.6,Minimal
Core City / Woodbridge,Cocktail Lounge,Sun,dinner,16:00-21:00,7.9,Minimal
Core City / Woodbridge,Cocktail Lounge,Sun,late,21:00-02:00,6.8,Minimal
Mexicantown,Fine Dining,Mon,morning,06:00-11:00,0.0,Minimal
Mexicantown,Fine Dining,Mon,midday,11:00-16:00,1.6,Minimal
Mexicantown,Fine Dining,Mon,dinner,16:00-21:00,5.4,Minimal
Mexicantown,Fine Dining,Mon,late,21:00-02:00,0.3,Minimal
Mexicantown,Fine Dining,Tue,morning,06:00-11:00,0.0,Minimal
Mexicantown,Fine Dining,Tue,midday,11:00-16:00,3.5,Minimal
Mexicantown,Fine Dining,Tue,dinner,16:00-21:00,10.7,Minimal
Mexicantown,Fine Dining,Tue,late,21:00-02:00,0.6,Minimal
Mexicantown,Fine Dining,Wed,morning,06:00-11:00,0.0,Minimal
Mexicantown,Fine Dining,Wed,midday,11:00-16:00,6.9,Minimal
Mexicantown,Fine Dining,Wed,dinner,16:00-21:00,20.9,Light
Mexicantown,Fine Dining,Wed,late,21:00-02:00,1.1,Minimal
Mexicantown,Fine Dining,Thu,morning,06:00-11:00,0.0,Minimal
Mexicantown,Fine Dining,Thu,midday,11:00-16:00,12.7,Minimal
Mexicantown,Fine Dining,Thu,dinner,16:00-21:00,41.1,Moderate
Mexicantown,Fine Dining,Thu,late,21:00-02:00,3.4,Minimal
Mexicantown,Fine Dining,Fri,morning,06:00-11:00,0.0,Minimal
Mexicantown,Fine Dining,Fri,midday,11:00-16:00,13.6,Minimal
Mexicantown,Fine Dining,Fri,dinner,16:00-21:00,56.0,Moderate
Mexicantown,Fine Dining,Fri,late,21:00-02:00,8.2,Minimal
Mexicantown,Fine Dining,Sat,morning,06:00-11:00,0.0,Minimal
Mexicantown,Fine Dining,Sat,midday,11:00-16:00,15.2,Minimal
Mexicantown,Fine Dining,Sat,dinner,16:00-21:00,62.7,Moderate
Mexicantown,Fine Dining,Sat,late,21:00-02:00,9.1,Minimal
Mexicantown,Fine Dining,Sun,morning,06:00-11:00,0.0,Minimal
Mexicantown,Fine Dining,Sun,midday,11:00-16:00,2.4,Minimal
Mexicantown,Fine Dining,Sun,dinner,16:00-21:00,8.4,Minimal
Mexicantown,Fine Dining,Sun,late,21:00-02:00,0.3,Minimal
Mexicantown,Upscale Casual,Mon,morning,06:00-11:00,0.4,Minimal
Mexicantown,Upscale Casual,Mon,midday,11:00-16:00,5.0,Minimal
Mexicantown,Upscale Casual,Mon,dinner,16:00-21:00,8.3,Minimal
Mexicantown,Upscale Casual,Mon,late,21:00-02:00,0.5,Minimal
Mexicantown,Upscale Casual,Tue,morning,06:00-11:00,0.7,Minimal
Mexicantown,Upscale Casual,Tue,midday,11:00-16:00,7.6,Minimal
Mexicantown,Upscale Casual,Tue,dinner,16:00-21:00,12.7,Minimal
Mexicantown,Upscale Casual,Tue,late,21:00-02:00,0.8,Minimal
Mexicantown,Upscale Casual,Wed,morning,06:00-11:00,1.0,Minimal
Mexicantown,Upscale Casual,Wed,midday,11:00-16:00,11.1,Minimal
Mexicantown,Upscale Casual,Wed,dinner,16:00-21:00,19.7,Minimal
Mexicantown,Upscale Casual,Wed,late,21:00-02:00,1.5,Minimal
Mexicantown,Upscale Casual,Thu,morning,06:00-11:00,1.6,Minimal
Mexicantown,Upscale Casual,Thu,midday,11:00-16:00,15.8,Minimal
Mexicantown,Upscale Casual,Thu,dinner,16:00-21:00,29.6,Light
Mexicantown,Upscale Casual,Thu,late,21:00-02:00,3.1,Minimal
Mexicantown,Upscale Casual,Fri,morning,06:00-11:00,2.2,Minimal
Mexicantown,Upscale Casual,Fri,midday,11:00-16:00,17.2,Minimal
Mexicantown,Upscale Casual,Fri,dinner,16:00-21:00,41.0,Moderate
Mexicantown,Upscale Casual,Fri,late,21:00-02:00,6.3,Minimal
Mexicantown,Upscale Casual,Sat,morning,06:00-11:00,3.9,Minimal
Mexicantown,Upscale Casual,Sat,midday,11:00-16:00,26.7,Light
Mexicantown,Upscale Casual,Sat,dinner,16:00-21:00,40.6,Moderate
Mexicantown,Upscale Casual,Sat,late,21:00-02:00,5.6,Minimal
Mexicantown,Upscale Casual,Sun,morning,06:00-11:00,1.6,Minimal
Mexicantown,Upscale Casual,Sun,midday,11:00-16:00,13.0,Minimal
Mexicantown,Upscale Casual,Sun,dinner,16:00-21:00,18.4,Minimal
Mexicantown,Upscale Casual,Sun,late,21:00-02:00,0.8,Minimal
Mexicantown,Casual Dining,Mon,morning,06:00-11:00,1.3,Minimal
Mexicantown,Casual Dining,Mon,midday,11:00-16:00,11.0,Minimal
Mexicantown,Casual Dining,Mon,dinner,16:00-21:00,13.0,Minimal
Mexicantown,Casual Dining,Mon,late,21:00-02:00,0.9,Minimal
Mexicantown,Casual Dining,Tue,morning,06:00-11:00,1.4,Minimal
Mexicantown,Casual Dining,Tue,midday,11:00-16:00,12.1,Minimal
Mexicantown,Casual Dining,Tue,dinner,16:00-21:00,14.3,Minimal
Mexicantown,Casual Dining,Tue,late,21:00-02:00,1.0,Minimal
Mexicantown,Casual Dining,Wed,morning,06:00-11:00,1.7,Minimal
Mexicantown,Casual Dining,Wed,midday,11:00-16:00,14.2,Minimal
Mexicantown,Casual Dining,Wed,dinner,16:00-21:00,18.0,Minimal
Mexicantown,Casual Dining,Wed,late,21:00-02:00,1.4,Minimal
Mexicantown,Casual Dining,Thu,morning,06:00-11:00,2.2,Minimal
Mexicantown,Casual Dining,Thu,midday,11:00-16:00,17.3,Minimal
Mexicantown,Casual Dining,Thu,dinner,16:00-21:00,23.2,Light
Mexicantown,Casual Dining,Thu,late,21:00-02:00,2.3,Minimal
Mexicantown,Casual Dining,Fri,morning,06:00-11:00,3.0,Minimal
Mexicantown,Casual Dining,Fri,midday,11:00-16:00,20.5,Light
Mexicantown,Casual Dining,Fri,dinner,16:00-21:00,31.2,Light
Mexicantown,Casual Dining,Fri,late,21:00-02:00,4.3,Minimal
Mexicantown,Casual Dining,Sat,morning,06:00-11:00,3.3,Minimal
Mexicantown,Casual Dining,Sat,midday,11:00-16:00,26.5,Light
Mexicantown,Casual Dining,Sat,dinner,16:00-21:00,32.3,Light
Mexicantown,Casual Dining,Sat,late,21:00-02:00,4.1,Minimal
Mexicantown,Casual Dining,Sun,morning,06:00-11:00,2.4,Minimal
Mexicantown,Casual Dining,Sun,midday,11:00-16:00,21.8,Light
Mexicantown,Casual Dining,Sun,dinner,16:00-21:00,24.3,Light
Mexicantown,Casual Dining,Sun,late,21:00-02:00,1.2,Minimal
Mexicantown,Fast Casual,Mon,morning,06:00-11:00,4.0,Minimal
Mexicantown,Fast Casual,Mon,midday,11:00-16:00,30.4,Light
Mexicantown,Fast Casual,Mon,dinner,16:00-21:00,10.7,Minimal
Mexicantown,Fast Casual,Mon,late,21:00-02:00,0.0,Minimal
Mexicantown,Fast Casual,Tue,morning,06:00-11:00,4.3,Minimal
Mexicantown,Fast Casual,Tue,midday,11:00-16:00,32.2,Light
Mexicantown,Fast Casual,Tue,dinner,16:00-21:00,11.3,Minimal
Mexicantown,Fast Casual,Tue,late,21:00-02:00,0.0,Minimal
Mexicantown,Fast Casual,Wed,morning,06:00-11:00,4.7,Minimal
Mexicantown,Fast Casual,Wed,midday,11:00-16:00,35.0,Light
Mexicantown,Fast Casual,Wed,dinner,16:00-21:00,12.3,Minimal
Mexicantown,Fast Casual,Wed,late,21:00-02:00,0.0,Minimal
Mexicantown,Fast Casual,Thu,morning,06:00-11:00,4.7,Minimal
Mexicantown,Fast Casual,Thu,midday,11:00-16:00,33.0,Light
Mexicantown,Fast Casual,Thu,dinner,16:00-21:00,14.6,Minimal
Mexicantown,Fast Casual,Thu,late,21:00-02:00,0.0,Minimal
Mexicantown,Fast Casual,Fri,morning,06:00-11:00,5.0,Minimal
Mexicantown,Fast Casual,Fri,midday,11:00-16:00,35.0,Light
Mexicantown,Fast Casual,Fri,dinner,16:00-21:00,15.5,Minimal
Mexicantown,Fast Casual,Fri,late,21:00-02:00,0.0,Minimal
Mexicantown,Fast Casual,Sat,morning,06:00-11:00,3.1,Minimal
Mexicantown,Fast Casual,Sat,midday,11:00-16:00,26.2,Light
Mexicantown,Fast Casual,Sat,dinner,16:00-21:00,14.9,Minimal
Mexicantown,Fast Casual,Sat,late,21:00-02:00,0.0,Minimal
Mexicantown,Fast Casual,Sun,morning,06:00-11:00,2.4,Minimal
Mexicantown,Fast Casual,Sun,midday,11:00-16:00,19.9,Minimal
Mexicantown,Fast Casual,Sun,dinner,16:00-21:00,11.4,Minimal
Mexicantown,Fast Casual,Sun,late,21:00-02:00,0.0,Minimal
Mexicantown,Coffee Shop,Mon,morning,06:00-11:00,16.8,Minimal
Mexicantown,Coffee Shop,Mon,midday,11:00-16:00,17.4,Minimal
Mexicantown,Coffee Shop,Mon,dinner,16:00-21:00,2.9,Minimal
Mexicantown,Coffee Shop,Mon,late,21:00-02:00,0.0,Minimal
Mexicantown,Coffee Shop,Tue,morning,06:00-11:00,17.4,Minimal
Mexicantown,Coffee Shop,Tue,midday,11:00-16:00,17.9,Minimal
Mexicantown,Coffee Shop,Tue,dinner,16:00-21:00,3.0,Minimal
Mexicantown,Coffee Shop,Tue,late,21:00-02:00,0.0,Minimal
Mexicantown,Coffee Shop,Wed,morning,06:00-11:00,18.8,Minimal
Mexicantown,Coffee Shop,Wed,midday,11:00-16:00,19.4,Minimal
Mexicantown,Coffee Shop,Wed,dinner,16:00-21:00,3.3,Minimal
Mexicantown,Coffee Shop,Wed,late,21:00-02:00,0.0,Minimal
Mexicantown,Coffee Shop,Thu,morning,06:00-11:00,18.2,Minimal
Mexicantown,Coffee Shop,Thu,midday,11:00-16:00,19.4,Minimal
Mexicantown,Coffee Shop,Thu,dinner,16:00-21:00,4.3,Minimal
Mexicantown,Coffee Shop,Thu,late,21:00-02:00,0.0,Minimal
Mexicantown,Coffee Shop,Fri,morning,06:00-11:00,18.0,Minimal
Mexicantown,Coffee Shop,Fri,midday,11:00-16:00,20.3,Light
Mexicantown,Coffee Shop,Fri,dinner,16:00-21:00,6.2,Minimal
Mexicantown,Coffee Shop,Fri,late,21:00-02:00,0.0,Minimal
Mexicantown,Coffee Shop,Sat,morning,06:00-11:00,13.0,Minimal
Mexicantown,Coffee Shop,Sat,midday,11:00-16:00,19.6,Minimal
Mexicantown,Coffee Shop,Sat,dinner,16:00-21:00,5.6,Minimal
Mexicantown,Coffee Shop,Sat,late,21:00-02:00,0.0,Minimal
Mexicantown,Coffee Shop,Sun,morning,06:00-11:00,9.3,Minimal
Mexicantown,Coffee Shop,Sun,midday,11:00-16:00,16.2,Minimal
Mexicantown,Coffee Shop,Sun,dinner,16:00-21:00,4.3,Minimal
Mexicantown,Coffee Shop,Sun,late,21:00-02:00,0.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Mon,morning,06:00-11:00,7.6,Minimal
Mexicantown,Breakfast / Brunch Cafe,Mon,midday,11:00-16:00,10.8,Minimal
Mexicantown,Breakfast / Brunch Cafe,Mon,dinner,16:00-21:00,0.5,Minimal
Mexicantown,Breakfast / Brunch Cafe,Mon,late,21:00-02:00,0.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Tue,morning,06:00-11:00,7.6,Minimal
Mexicantown,Breakfast / Brunch Cafe,Tue,midday,11:00-16:00,10.8,Minimal
Mexicantown,Breakfast / Brunch Cafe,Tue,dinner,16:00-21:00,0.5,Minimal
Mexicantown,Breakfast / Brunch Cafe,Tue,late,21:00-02:00,0.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Wed,morning,06:00-11:00,8.5,Minimal
Mexicantown,Breakfast / Brunch Cafe,Wed,midday,11:00-16:00,12.1,Minimal
Mexicantown,Breakfast / Brunch Cafe,Wed,dinner,16:00-21:00,0.5,Minimal
Mexicantown,Breakfast / Brunch Cafe,Wed,late,21:00-02:00,0.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Thu,morning,06:00-11:00,10.2,Minimal
Mexicantown,Breakfast / Brunch Cafe,Thu,midday,11:00-16:00,15.7,Minimal
Mexicantown,Breakfast / Brunch Cafe,Thu,dinner,16:00-21:00,1.4,Minimal
Mexicantown,Breakfast / Brunch Cafe,Thu,late,21:00-02:00,0.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Fri,morning,06:00-11:00,13.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Fri,midday,11:00-16:00,22.7,Light
Mexicantown,Breakfast / Brunch Cafe,Fri,dinner,16:00-21:00,2.8,Minimal
Mexicantown,Breakfast / Brunch Cafe,Fri,late,21:00-02:00,0.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Sat,morning,06:00-11:00,18.6,Minimal
Mexicantown,Breakfast / Brunch Cafe,Sat,midday,11:00-16:00,51.7,Moderate
Mexicantown,Breakfast / Brunch Cafe,Sat,dinner,16:00-21:00,3.4,Minimal
Mexicantown,Breakfast / Brunch Cafe,Sat,late,21:00-02:00,0.0,Minimal
Mexicantown,Breakfast / Brunch Cafe,Sun,morning,06:00-11:00,16.4,Minimal
Mexicantown,Breakfast / Brunch Cafe,Sun,midday,11:00-16:00,52.9,Moderate
Mexicantown,Breakfast / Brunch Cafe,Sun,dinner,16:00-21:00,2.4,Minimal
Mexicantown,Breakfast / Brunch Cafe,Sun,late,21:00-02:00,0.0,Minimal
Mexicantown,Sports Bar,Mon,morning,06:00-11:00,0.0,Minimal
Mexicantown,Sports Bar,Mon,midday,11:00-16:00,7.8,Minimal
Mexicantown,Sports Bar,Mon,dinner,16:00-21:00,15.3,Minimal
Mexicantown,Sports Bar,Mon,late,21:00-02:00,3.2,Minimal
Mexicantown,Sports Bar,Tue,morning,06:00-11:00,0.0,Minimal
Mexicantown,Sports Bar,Tue,midday,11:00-16:00,7.6,Minimal
Mexicantown,Sports Bar,Tue,dinner,16:00-21:00,14.4,Minimal
Mexicantown,Sports Bar,Tue,late,21:00-02:00,2.9,Minimal
Mexicantown,Sports Bar,Wed,morning,06:00-11:00,0.0,Minimal
Mexicantown,Sports Bar,Wed,midday,11:00-16:00,8.7,Minimal
Mexicantown,Sports Bar,Wed,dinner,16:00-21:00,16.5,Minimal
Mexicantown,Sports Bar,Wed,late,21:00-02:00,3.3,Minimal
Mexicantown,Sports Bar,Thu,morning,06:00-11:00,0.0,Minimal
Mexicantown,Sports Bar,Thu,midday,11:00-16:00,9.8,Minimal
Mexicantown,Sports Bar,Thu,dinner,16:00-21:00,22.1,Light
Mexicantown,Sports Bar,Thu,late,21:00-02:00,5.2,Minimal
Mexicantown,Sports Bar,Fri,morning,06:00-11:00,0.0,Minimal
Mexicantown,Sports Bar,Fri,midday,11:00-16:00,14.0,Minimal
Mexicantown,Sports Bar,Fri,dinner,16:00-21:00,24.5,Light
Mexicantown,Sports Bar,Fri,late,21:00-02:00,13.5,Minimal
Mexicantown,Sports Bar,Sat,morning,06:00-11:00,0.0,Minimal
Mexicantown,Sports Bar,Sat,midday,11:00-16:00,19.8,Minimal
Mexicantown,Sports Bar,Sat,dinner,16:00-21:00,27.0,Light
Mexicantown,Sports Bar,Sat,late,21:00-02:00,13.9,Minimal
Mexicantown,Sports Bar,Sun,morning,06:00-11:00,0.0,Minimal
Mexicantown,Sports Bar,Sun,midday,11:00-16:00,15.1,Minimal
Mexicantown,Sports Bar,Sun,dinner,16:00-21:00,25.6,Light
Mexicantown,Sports Bar,Sun,late,21:00-02:00,5.3,Minimal
Mexicantown,Cocktail Lounge,Mon,morning,06:00-11:00,0.0,Minimal
Mexicantown,Cocktail Lounge,Mon,midday,11:00-16:00,0.3,Minimal
Mexicantown,Cocktail Lounge,Mon,dinner,16:00-21:00,2.3,Minimal
Mexicantown,Cocktail Lounge,Mon,late,21:00-02:00,1.2,Minimal
Mexicantown,Cocktail Lounge,Tue,morning,06:00-11:00,0.0,Minimal
Mexicantown,Cocktail Lounge,Tue,midday,11:00-16:00,0.5,Minimal
Mexicantown,Cocktail Lounge,Tue,dinner,16:00-21:00,4.0,Minimal
Mexicantown,Cocktail Lounge,Tue,late,21:00-02:00,2.1,Minimal
Mexicantown,Cocktail Lounge,Wed,morning,06:00-11:00,0.0,Minimal
Mexicantown,Cocktail Lounge,Wed,midday,11:00-16:00,1.1,Minimal
Mexicantown,Cocktail Lounge,Wed,dinner,16:00-21:00,9.6,Minimal
Mexicantown,Cocktail Lounge,Wed,late,21:00-02:00,5.1,Minimal
Mexicantown,Cocktail Lounge,Thu,morning,06:00-11:00,0.0,Minimal
Mexicantown,Cocktail Lounge,Thu,midday,11:00-16:00,3.2,Minimal
Mexicantown,Cocktail Lounge,Thu,dinner,16:00-21:00,25.3,Light
Mexicantown,Cocktail Lounge,Thu,late,21:00-02:00,15.1,Minimal
Mexicantown,Cocktail Lounge,Fri,morning,06:00-11:00,0.0,Minimal
Mexicantown,Cocktail Lounge,Fri,midday,11:00-16:00,3.1,Minimal
Mexicantown,Cocktail Lounge,Fri,dinner,16:00-21:00,37.6,Light
Mexicantown,Cocktail Lounge,Fri,late,21:00-02:00,27.7,Light
Mexicantown,Cocktail Lounge,Sat,morning,06:00-11:00,0.0,Minimal
Mexicantown,Cocktail Lounge,Sat,midday,11:00-16:00,3.2,Minimal
Mexicantown,Cocktail Lounge,Sat,dinner,16:00-21:00,38.1,Light
Mexicantown,Cocktail Lounge,Sat,late,21:00-02:00,28.0,Light
Mexicantown,Cocktail Lounge,Sun,morning,06:00-11:00,0.0,Minimal
Mexicantown,Cocktail Lounge,Sun,midday,11:00-16:00,0.9,Minimal
Mexicantown,Cocktail Lounge,Sun,dinner,16:00-21:00,7.5,Minimal
Mexicantown,Cocktail Lounge,Sun,late,21:00-02:00,3.9,Minimal
Foxtown / Stadium District,Fine Dining,Mon,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Fine Dining,Mon,midday,11:00-16:00,1.9,Minimal
Foxtown / Stadium District,Fine Dining,Mon,dinner,16:00-21:00,8.6,Minimal
Foxtown / Stadium District,Fine Dining,Mon,late,21:00-02:00,1.0,Minimal
Foxtown / Stadium District,Fine Dining,Tue,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Fine Dining,Tue,midday,11:00-16:00,4.3,Minimal
Foxtown / Stadium District,Fine Dining,Tue,dinner,16:00-21:00,17.6,Minimal
Foxtown / Stadium District,Fine Dining,Tue,late,21:00-02:00,2.2,Minimal
Foxtown / Stadium District,Fine Dining,Wed,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Fine Dining,Wed,midday,11:00-16:00,8.4,Minimal
Foxtown / Stadium District,Fine Dining,Wed,dinner,16:00-21:00,34.2,Light
Foxtown / Stadium District,Fine Dining,Wed,late,21:00-02:00,4.3,Minimal
Foxtown / Stadium District,Fine Dining,Thu,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Fine Dining,Thu,midday,11:00-16:00,15.4,Minimal
Foxtown / Stadium District,Fine Dining,Thu,dinner,16:00-21:00,66.9,High
Foxtown / Stadium District,Fine Dining,Thu,late,21:00-02:00,12.8,Minimal
Foxtown / Stadium District,Fine Dining,Fri,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Fine Dining,Fri,midday,11:00-16:00,16.2,Minimal
Foxtown / Stadium District,Fine Dining,Fri,dinner,16:00-21:00,89.9,Peak
Foxtown / Stadium District,Fine Dining,Fri,late,21:00-02:00,30.1,Light
Foxtown / Stadium District,Fine Dining,Sat,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Fine Dining,Sat,midday,11:00-16:00,17.6,Minimal
Foxtown / Stadium District,Fine Dining,Sat,dinner,16:00-21:00,97.5,Peak
Foxtown / Stadium District,Fine Dining,Sat,late,21:00-02:00,32.6,Light
Foxtown / Stadium District,Fine Dining,Sun,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Fine Dining,Sun,midday,11:00-16:00,2.4,Minimal
Foxtown / Stadium District,Fine Dining,Sun,dinner,16:00-21:00,11.5,Minimal
Foxtown / Stadium District,Fine Dining,Sun,late,21:00-02:00,1.0,Minimal
Foxtown / Stadium District,Upscale Casual,Mon,morning,06:00-11:00,0.6,Minimal
Foxtown / Stadium District,Upscale Casual,Mon,midday,11:00-16:00,6.0,Minimal
Foxtown / Stadium District,Upscale Casual,Mon,dinner,16:00-21:00,13.4,Minimal
Foxtown / Stadium District,Upscale Casual,Mon,late,21:00-02:00,1.8,Minimal
Foxtown / Stadium District,Upscale Casual,Tue,morning,06:00-11:00,1.0,Minimal
Foxtown / Stadium District,Upscale Casual,Tue,midday,11:00-16:00,9.6,Minimal
Foxtown / Stadium District,Upscale Casual,Tue,dinner,16:00-21:00,21.5,Light
Foxtown / Stadium District,Upscale Casual,Tue,late,21:00-02:00,2.9,Minimal
Foxtown / Stadium District,Upscale Casual,Wed,morning,06:00-11:00,1.6,Minimal
Foxtown / Stadium District,Upscale Casual,Wed,midday,11:00-16:00,13.9,Minimal
Foxtown / Stadium District,Upscale Casual,Wed,dinner,16:00-21:00,33.2,Light
Foxtown / Stadium District,Upscale Casual,Wed,late,21:00-02:00,5.8,Minimal
Foxtown / Stadium District,Upscale Casual,Thu,morning,06:00-11:00,2.4,Minimal
Foxtown / Stadium District,Upscale Casual,Thu,midday,11:00-16:00,19.7,Minimal
Foxtown / Stadium District,Upscale Casual,Thu,dinner,16:00-21:00,49.6,Moderate
Foxtown / Stadium District,Upscale Casual,Thu,late,21:00-02:00,11.8,Minimal
Foxtown / Stadium District,Upscale Casual,Fri,morning,06:00-11:00,3.3,Minimal
Foxtown / Stadium District,Upscale Casual,Fri,midday,11:00-16:00,20.8,Light
Foxtown / Stadium District,Upscale Casual,Fri,dinner,16:00-21:00,66.6,High
Foxtown / Stadium District,Upscale Casual,Fri,late,21:00-02:00,23.7,Light
Foxtown / Stadium District,Upscale Casual,Sat,morning,06:00-11:00,5.6,Minimal
Foxtown / Stadium District,Upscale Casual,Sat,midday,11:00-16:00,30.0,Light
Foxtown / Stadium District,Upscale Casual,Sat,dinner,16:00-21:00,61.3,Moderate
Foxtown / Stadium District,Upscale Casual,Sat,late,21:00-02:00,19.4,Minimal
Foxtown / Stadium District,Upscale Casual,Sun,morning,06:00-11:00,2.0,Minimal
Foxtown / Stadium District,Upscale Casual,Sun,midday,11:00-16:00,12.7,Minimal
Foxtown / Stadium District,Upscale Casual,Sun,dinner,16:00-21:00,24.1,Light
Foxtown / Stadium District,Upscale Casual,Sun,late,21:00-02:00,2.5,Minimal
Foxtown / Stadium District,Casual Dining,Mon,morning,06:00-11:00,1.9,Minimal
Foxtown / Stadium District,Casual Dining,Mon,midday,11:00-16:00,13.2,Minimal
Foxtown / Stadium District,Casual Dining,Mon,dinner,16:00-21:00,20.9,Light
Foxtown / Stadium District,Casual Dining,Mon,late,21:00-02:00,3.4,Minimal
Foxtown / Stadium District,Casual Dining,Tue,morning,06:00-11:00,2.3,Minimal
Foxtown / Stadium District,Casual Dining,Tue,midday,11:00-16:00,15.5,Minimal
Foxtown / Stadium District,Casual Dining,Tue,dinner,16:00-21:00,24.5,Light
Foxtown / Stadium District,Casual Dining,Tue,late,21:00-02:00,4.0,Minimal
Foxtown / Stadium District,Casual Dining,Wed,morning,06:00-11:00,2.8,Minimal
Foxtown / Stadium District,Casual Dining,Wed,midday,11:00-16:00,18.1,Minimal
Foxtown / Stadium District,Casual Dining,Wed,dinner,16:00-21:00,30.8,Light
Foxtown / Stadium District,Casual Dining,Wed,late,21:00-02:00,5.6,Minimal
Foxtown / Stadium District,Casual Dining,Thu,morning,06:00-11:00,3.6,Minimal
Foxtown / Stadium District,Casual Dining,Thu,midday,11:00-16:00,22.1,Light
Foxtown / Stadium District,Casual Dining,Thu,dinner,16:00-21:00,39.9,Light
Foxtown / Stadium District,Casual Dining,Thu,late,21:00-02:00,9.0,Minimal
Foxtown / Stadium District,Casual Dining,Fri,morning,06:00-11:00,4.7,Minimal
Foxtown / Stadium District,Casual Dining,Fri,midday,11:00-16:00,25.2,Light
Foxtown / Stadium District,Casual Dining,Fri,dinner,16:00-21:00,51.5,Moderate
Foxtown / Stadium District,Casual Dining,Fri,late,21:00-02:00,16.3,Minimal
Foxtown / Stadium District,Casual Dining,Sat,morning,06:00-11:00,4.6,Minimal
Foxtown / Stadium District,Casual Dining,Sat,midday,11:00-16:00,29.0,Light
Foxtown / Stadium District,Casual Dining,Sat,dinner,16:00-21:00,47.6,Moderate
Foxtown / Stadium District,Casual Dining,Sat,late,21:00-02:00,13.8,Minimal
Foxtown / Stadium District,Casual Dining,Sun,morning,06:00-11:00,2.8,Minimal
Foxtown / Stadium District,Casual Dining,Sun,midday,11:00-16:00,20.2,Light
Foxtown / Stadium District,Casual Dining,Sun,dinner,16:00-21:00,30.3,Light
Foxtown / Stadium District,Casual Dining,Sun,late,21:00-02:00,3.5,Minimal
Foxtown / Stadium District,Fast Casual,Mon,morning,06:00-11:00,6.1,Minimal
Foxtown / Stadium District,Fast Casual,Mon,midday,11:00-16:00,36.5,Light
Foxtown / Stadium District,Fast Casual,Mon,dinner,16:00-21:00,17.3,Minimal
Foxtown / Stadium District,Fast Casual,Mon,late,21:00-02:00,0.0,Minimal
Foxtown / Stadium District,Fast Casual,Tue,morning,06:00-11:00,7.0,Minimal
Foxtown / Stadium District,Fast Casual,Tue,midday,11:00-16:00,41.9,Moderate
Foxtown / Stadium District,Fast Casual,Tue,dinner,16:00-21:00,19.9,Minimal
Foxtown / Stadium District,Fast Casual,Tue,late,21:00-02:00,0.0,Minimal
Foxtown / Stadium District,Fast Casual,Wed,morning,06:00-11:00,7.7,Minimal
Foxtown / Stadium District,Fast Casual,Wed,midday,11:00-16:00,45.7,Moderate
Foxtown / Stadium District,Fast Casual,Wed,dinner,16:00-21:00,21.7,Light
